Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 22, 2024",$0.3632,$0.3649,$0.342,$0.3437,"$51,200,198","$655,796,226"
"Jul 21, 2024",$0.3569,$0.3645,$0.3433,$0.3632,"$41,669,451","$693,061,887"
"Jul 20, 2024",$0.3585,$0.3642,$0.3556,$0.3569,"$36,785,820","$681,041,538"
"Jul 19, 2024",$0.3387,$0.3633,$0.3341,$0.3585,"$45,999,898","$684,122,618"
"Jul 18, 2024",$0.358,$0.3704,$0.3323,$0.3387,"$62,402,802","$646,438,931"
"Jul 17, 2024",$0.36,$0.3716,$0.3571,$0.358,"$42,716,675","$683,214,548"
"Jul 16, 2024",$0.3623,$0.3684,$0.3501,$0.36,"$50,628,050","$687,027,887"
"Jul 15, 2024",$0.342,$0.3626,$0.3403,$0.3623,"$43,075,830","$691,353,637"
"Jul 14, 2024",$0.3347,$0.3424,$0.3287,$0.342,"$30,599,192","$652,585,773"
"Jul 13, 2024",$0.3249,$0.336,$0.3226,$0.3347,"$29,802,777","$638,803,299"
"Jul 12, 2024",$0.3131,$0.3258,$0.3102,$0.3249,"$34,330,062","$619,945,982"
"Jul 11, 2024",$0.3122,$0.3251,$0.3109,$0.3131,"$36,706,120","$597,487,786"
"Jul 10, 2024",$0.3103,$0.3187,$0.3066,$0.3122,"$35,755,086","$595,726,313"
"Jul 09, 2024",$0.3039,$0.3119,$0.3026,$0.3103,"$42,729,988","$592,070,838"
"Jul 08, 2024",$0.2949,$0.3138,$0.2832,$0.3039,"$59,184,900","$579,985,001"
"Jul 07, 2024",$0.315,$0.3152,$0.2934,$0.2949,"$43,131,293","$562,727,576"
"Jul 06, 2024",$0.2915,$0.3189,$0.2903,$0.315,"$43,834,583","$601,132,257"
"Jul 05, 2024",$0.291,$0.2977,$0.259,$0.2915,"$85,450,686","$556,274,817"
"Jul 04, 2024",$0.3234,$0.3244,$0.2899,$0.2911,"$73,548,810","$555,511,486"
"Jul 03, 2024",$0.3438,$0.3455,$0.3224,$0.3234,"$43,708,652","$617,073,390"
"Jul 02, 2024",$0.3407,$0.3495,$0.3396,$0.3438,"$35,026,798","$656,123,112"
"Jul 01, 2024",$0.3385,$0.345,$0.3334,$0.3407,"$38,529,703","$650,245,173"
"Jun 30, 2024",$0.3301,$0.3395,$0.3278,$0.3386,"$36,326,250","$646,071,708"
"Jun 29, 2024",$0.3403,$0.3472,$0.33,$0.3301,"$30,228,971","$629,935,866"
"Jun 28, 2024",$0.3447,$0.3476,$0.3361,$0.3403,"$40,128,720","$649,355,101"
"Jun 27, 2024",$0.3357,$0.3457,$0.3324,$0.3447,"$38,939,108","$657,813,649"
"Jun 26, 2024",$0.3389,$0.3419,$0.3328,$0.3357,"$36,084,158","$640,658,527"
"Jun 25, 2024",$0.3329,$0.343,$0.3325,$0.3389,"$43,081,066","$646,729,946"
"Jun 24, 2024",$0.3253,$0.333,$0.3139,$0.333,"$59,901,689","$635,375,100"
"Jun 23, 2024",$0.3304,$0.3354,$0.3229,$0.3253,"$31,683,111","$620,800,421"
"Jun 22, 2024",$0.3326,$0.3342,$0.3278,$0.3304,"$32,271,365","$630,474,091"
"Jun 21, 2024",$0.3342,$0.3433,$0.331,$0.3325,"$47,331,217","$634,580,392"
"Jun 20, 2024",$0.3337,$0.3468,$0.3305,$0.3342,"$44,842,375","$637,688,587"
"Jun 19, 2024",$0.3248,$0.3364,$0.3212,$0.3337,"$46,653,321","$636,808,325"
"Jun 18, 2024",$0.3505,$0.351,$0.3055,$0.3249,"$84,553,957","$619,950,624"
"Jun 17, 2024",$0.385,$0.3865,$0.3477,$0.3506,"$61,153,759","$668,994,357"
"Jun 16, 2024",$0.3882,$0.3902,$0.3823,$0.385,"$35,805,684","$734,750,921"
"Jun 15, 2024",$0.3838,$0.3927,$0.3833,$0.3882,"$41,180,242","$740,856,952"
"Jun 14, 2024",$0.3963,$0.4008,$0.3743,$0.3838,"$57,563,174","$732,416,196"
"Jun 13, 2024",$0.4129,$0.4136,$0.3939,$0.3963,"$65,603,082","$756,210,503"
"Jun 12, 2024",$0.3933,$0.4181,$0.3883,$0.4128,"$81,818,426","$787,847,991"
"Jun 11, 2024",$0.4136,$0.4136,$0.3874,$0.3933,"$158,814,141","$750,554,215"
"Jun 10, 2024",$0.4216,$0.4258,$0.4115,$0.4136,"$145,733,224","$789,373,722"
"Jun 09, 2024",$0.4128,$0.4249,$0.4103,$0.4216,"$130,218,945","$804,614,523"
"Jun 08, 2024",$0.4367,$0.4391,$0.4083,$0.4128,"$75,987,656","$787,737,651"
"Jun 07, 2024",$0.4766,$0.4782,$0.4094,$0.4367,"$75,979,335","$833,396,129"
"Jun 06, 2024",$0.472,$0.4866,$0.4668,$0.4766,"$64,938,170","$909,515,823"
"Jun 05, 2024",$0.467,$0.4745,$0.464,$0.472,"$53,270,057","$900,757,694"
"Jun 04, 2024",$0.4514,$0.467,$0.4487,$0.467,"$59,139,551","$891,162,969"
"Jun 03, 2024",$0.4418,$0.4752,$0.4374,$0.4514,"$75,133,118","$861,320,955"
"Jun 02, 2024",$0.4493,$0.4611,$0.4417,$0.4418,"$48,757,263","$843,185,750"
"Jun 01, 2024",$0.4448,$0.4525,$0.442,$0.4493,"$39,201,288","$857,372,923"
"May 31, 2024",$0.4453,$0.4465,$0.4287,$0.4448,"$55,696,080","$848,856,452"
"May 30, 2024",$0.4525,$0.4629,$0.44,$0.4453,"$53,948,063","$849,686,188"
"May 29, 2024",$0.4544,$0.4757,$0.4495,$0.4525,"$66,294,694","$863,605,975"
"May 28, 2024",$0.4686,$0.4715,$0.4467,$0.4544,"$61,739,215","$867,155,138"
"May 27, 2024",$0.4471,$0.4759,$0.4438,$0.4686,"$58,654,545","$894,281,289"
"May 26, 2024",$0.4652,$0.468,$0.4448,$0.4471,"$37,606,335","$853,117,367"
"May 25, 2024",$0.4541,$0.4652,$0.4531,$0.4652,"$38,581,890","$887,748,395"
"May 24, 2024",$0.4482,$0.4613,$0.441,$0.4541,"$53,146,878","$866,648,465"
"May 23, 2024",$0.4607,$0.4684,$0.4269,$0.4482,"$77,016,499","$855,376,069"
"May 22, 2024",$0.4676,$0.4729,$0.4558,$0.4607,"$59,161,573","$879,184,759"
"May 21, 2024",$0.4663,$0.474,$0.4605,$0.4676,"$78,365,082","$892,244,893"
"May 20, 2024",$0.4201,$0.4665,$0.4159,$0.4663,"$115,522,341","$889,815,177"
"May 19, 2024",$0.4363,$0.4407,$0.4183,$0.4201,"$35,535,550","$801,694,811"
"May 18, 2024",$0.4357,$0.4367,$0.4303,$0.4363,"$33,938,563","$832,536,809"
"May 17, 2024",$0.4283,$0.4444,$0.4261,$0.4357,"$51,046,026","$831,527,087"
"May 16, 2024",$0.4309,$0.4339,$0.4201,$0.4283,"$47,328,810","$817,414,474"
"May 15, 2024",$0.4,$0.4351,$0.3982,$0.4309,"$52,840,264","$822,210,214"
"May 14, 2024",$0.406,$0.4114,$0.3989,$0.4,"$49,092,979","$763,299,004"
"May 13, 2024",$0.4065,$0.4148,$0.3944,$0.406,"$48,382,891","$774,698,272"
"May 12, 2024",$0.414,$0.4185,$0.4044,$0.4065,"$30,126,138","$775,769,853"
"May 11, 2024",$0.4133,$0.4219,$0.4129,$0.414,"$29,286,470","$789,983,729"
"May 10, 2024",$0.4362,$0.4425,$0.4111,$0.4133,"$47,523,646","$788,648,576"
"May 09, 2024",$0.4272,$0.4391,$0.4164,$0.4362,"$41,548,857","$832,438,469"
"May 08, 2024",$0.4296,$0.4334,$0.4196,$0.4272,"$44,540,249","$815,272,568"
"May 07, 2024",$0.4409,$0.4445,$0.4291,$0.4296,"$40,770,316","$819,802,099"
"May 06, 2024",$0.4478,$0.4631,$0.4406,$0.4409,"$54,604,686","$841,296,159"
"May 05, 2024",$0.4471,$0.4563,$0.4393,$0.4478,"$35,024,089","$854,461,527"
"May 04, 2024",$0.4484,$0.4527,$0.4444,$0.4471,"$39,855,440","$853,230,720"
"May 03, 2024",$0.4313,$0.4524,$0.427,$0.4484,"$45,237,515","$855,631,342"
"May 02, 2024",$0.424,$0.4358,$0.4108,$0.4313,"$47,796,980","$823,100,989"
"May 01, 2024",$0.4167,$0.4277,$0.3959,$0.424,"$67,603,706","$809,103,475"
"Apr 30, 2024",$0.437,$0.442,$0.4019,$0.4167,"$64,500,588","$795,240,706"
"Apr 29, 2024",$0.445,$0.4462,$0.426,$0.437,"$54,139,085","$833,874,446"
"Apr 28, 2024",$0.4525,$0.4676,$0.4443,$0.445,"$38,414,295","$849,197,104"
"Apr 27, 2024",$0.4521,$0.4575,$0.4376,$0.4525,"$46,021,552","$863,562,348"
"Apr 26, 2024",$0.4652,$0.4654,$0.4456,$0.4521,"$41,417,715","$862,759,209"
"Apr 25, 2024",$0.4629,$0.473,$0.4454,$0.4652,"$51,609,524","$887,702,725"
"Apr 24, 2024",$0.4788,$0.4992,$0.4578,$0.4629,"$65,834,409","$883,381,974"
"Apr 23, 2024",$0.4815,$0.4853,$0.4722,$0.4788,"$47,500,891","$913,776,437"
"Apr 22, 2024",$0.4629,$0.4859,$0.4627,$0.4815,"$52,903,721","$918,824,279"
"Apr 21, 2024",$0.4705,$0.4755,$0.4546,$0.4629,"$44,765,369","$883,344,682"
"Apr 20, 2024",$0.4335,$0.4728,$0.4286,$0.4705,"$51,487,256","$897,851,121"
"Apr 19, 2024",$0.4344,$0.4444,$0.3991,$0.4335,"$86,614,820","$827,200,995"
"Apr 18, 2024",$0.4249,$0.4403,$0.4156,$0.4344,"$58,651,878","$828,915,258"
"Apr 17, 2024",$0.4338,$0.4391,$0.4094,$0.4249,"$59,940,233","$810,816,918"
"Apr 16, 2024",$0.4236,$0.4378,$0.4058,$0.4338,"$72,406,310","$827,783,214"
"Apr 15, 2024",$0.4436,$0.4658,$0.4137,$0.4236,"$90,387,161","$808,376,401"
"Apr 14, 2024",$0.4194,$0.4481,$0.399,$0.4436,"$124,101,780","$846,578,989"
"Apr 13, 2024",$0.5173,$0.5173,$0.374,$0.4194,"$160,627,406","$800,371,123"
"Apr 12, 2024",$0.6084,$0.6235,$0.4945,$0.5173,"$113,700,828","$987,125,166"
"Apr 11, 2024",$0.6092,$0.6361,$0.6043,$0.6084,"$71,265,374","$1,161,081,658"
"Apr 10, 2024",$0.6122,$0.6277,$0.5814,$0.6092,"$87,401,813","$1,162,464,991"
"Apr 09, 2024",$0.6255,$0.6369,$0.6047,$0.6122,"$92,974,814","$1,168,234,773"
"Apr 08, 2024",$0.5947,$0.6304,$0.5847,$0.6255,"$64,616,056","$1,193,742,551"
"Apr 07, 2024",$0.5907,$0.5999,$0.5879,$0.5947,"$49,413,171","$1,134,863,603"
"Apr 06, 2024",$0.5906,$0.5955,$0.5834,$0.5907,"$41,449,850","$1,127,176,218"
"Apr 05, 2024",$0.5922,$0.5974,$0.562,$0.5906,"$63,889,824","$1,127,092,934"
"Apr 04, 2024",$0.5771,$0.6017,$0.5682,$0.5922,"$64,460,765","$1,130,192,688"
"Apr 03, 2024",$0.5842,$0.5971,$0.5648,$0.5771,"$68,964,070","$1,101,267,718"
"Apr 02, 2024",$0.6284,$0.6284,$0.5803,$0.5842,"$84,796,320","$1,114,924,549"
"Apr 01, 2024",$0.6695,$0.6746,$0.6123,$0.6284,"$90,380,231","$1,199,262,265"
"Mar 31, 2024",$0.6619,$0.6696,$0.6556,$0.6695,"$51,239,325","$1,277,571,679"
"Mar 30, 2024",$0.682,$0.6843,$0.6563,$0.6619,"$57,468,372","$1,263,044,335"
"Mar 29, 2024",$0.6752,$0.6863,$0.6607,$0.682,"$80,718,954","$1,301,460,084"
"Mar 28, 2024",$0.6653,$0.6845,$0.6534,$0.6752,"$88,072,410","$1,288,496,717"
"Mar 27, 2024",$0.6916,$0.7025,$0.6546,$0.6653,"$110,090,134","$1,269,542,512"
"Mar 26, 2024",$0.6654,$0.6945,$0.6648,$0.6916,"$131,683,564","$1,319,872,163"
"Mar 25, 2024",$0.6517,$0.6755,$0.6401,$0.6654,"$120,006,524","$1,269,836,403"
"Mar 24, 2024",$0.6337,$0.6547,$0.6273,$0.6517,"$68,809,272","$1,243,725,425"
"Mar 23, 2024",$0.623,$0.653,$0.6179,$0.6337,"$81,084,491","$1,209,318,912"
"Mar 22, 2024",$0.6334,$0.6474,$0.601,$0.623,"$103,105,135","$1,188,854,212"
"Mar 21, 2024",$0.6395,$0.6475,$0.6178,$0.6334,"$106,644,218","$1,208,804,293"
"Mar 20, 2024",$0.5698,$0.6407,$0.5474,$0.6394,"$149,750,705","$1,220,345,654"
"Mar 19, 2024",$0.6182,$0.6244,$0.5453,$0.5698,"$169,817,091","$1,087,367,826"
"Mar 18, 2024",$0.6454,$0.6545,$0.597,$0.6182,"$109,920,741","$1,179,730,675"
"Mar 17, 2024",$0.6241,$0.6522,$0.5934,$0.6454,"$122,620,622","$1,231,690,992"
"Mar 16, 2024",$0.6887,$0.7045,$0.6108,$0.6241,"$149,953,181","$1,190,923,898"
"Mar 15, 2024",$0.7441,$0.7514,$0.6419,$0.6887,"$211,605,005","$1,314,297,195"
"Mar 14, 2024",$0.7606,$0.7718,$0.7024,$0.7441,"$184,363,464","$1,419,999,502"
"Mar 13, 2024",$0.7672,$0.781,$0.7412,$0.7606,"$132,388,301","$1,451,374,859"
"Mar 12, 2024",$0.7792,$0.8004,$0.7197,$0.7672,"$200,796,295","$1,464,071,330"
"Mar 11, 2024",$0.7703,$0.7877,$0.7355,$0.7792,"$222,783,390","$1,486,971,838"
"Mar 10, 2024",$0.7537,$0.8185,$0.7507,$0.7703,"$369,774,655","$1,469,987,293"
"Mar 09, 2024",$0.7083,$0.7819,$0.6967,$0.7537,"$334,786,985","$1,438,213,534"
"Mar 08, 2024",$0.6949,$0.7085,$0.6537,$0.7083,"$185,904,696","$1,351,714,588"
"Mar 07, 2024",$0.655,$0.7076,$0.6477,$0.6949,"$221,626,185","$1,326,146,366"
"Mar 06, 2024",$0.6138,$0.6589,$0.5864,$0.6549,"$238,256,159","$1,249,895,048"
"Mar 05, 2024",$0.6649,$0.711,$0.5602,$0.6138,"$379,048,778","$1,171,395,772"
"Mar 04, 2024",$0.6566,$0.6927,$0.6418,$0.6649,"$243,096,532","$1,268,830,173"
"Mar 03, 2024",$0.6827,$0.7048,$0.6159,$0.6566,"$303,679,322","$1,252,961,885"
"Mar 02, 2024",$0.6647,$0.7008,$0.6523,$0.6826,"$222,587,523","$1,302,648,786"
"Mar 01, 2024",$0.6565,$0.6829,$0.6268,$0.6646,"$260,720,311","$1,268,300,442"
"Feb 29, 2024",$0.5721,$0.6678,$0.5631,$0.657,"$273,672,751","$1,253,687,466"
"Feb 28, 2024",$0.5652,$0.6053,$0.5462,$0.5721,"$220,373,104","$1,091,691,233"
"Feb 27, 2024",$0.5378,$0.5725,$0.5282,$0.5651,"$181,378,526","$1,078,440,336"
"Feb 26, 2024",$0.5146,$0.5407,$0.5088,$0.5377,"$178,980,370","$1,017,985,332"
"Feb 25, 2024",$0.5011,$0.5147,$0.4936,$0.5147,"$67,967,897","$974,453,851"
"Feb 24, 2024",$0.4807,$0.5042,$0.4754,$0.5012,"$82,406,443","$948,727,658"
"Feb 23, 2024",$0.4874,$0.4899,$0.4718,$0.4808,"$75,681,413","$910,126,952"
"Feb 22, 2024",$0.48,$0.496,$0.4695,$0.4875,"$77,011,037","$922,814,897"
"Feb 21, 2024",$0.4997,$0.5004,$0.463,$0.48,"$71,459,670","$908,608,297"
"Feb 20, 2024",$0.5153,$0.518,$0.4827,$0.4997,"$101,312,793","$945,947,355"
"Feb 19, 2024",$0.5038,$0.5191,$0.4996,$0.5153,"$100,461,104","$975,559,921"
"Feb 18, 2024",$0.4872,$0.5099,$0.4857,$0.5038,"$87,255,052","$953,662,150"
"Feb 17, 2024",$0.4979,$0.5175,$0.4786,$0.4872,"$95,280,135","$922,382,338"
"Feb 16, 2024",$0.5042,$0.5118,$0.4893,$0.4979,"$81,057,676","$942,646,106"
"Feb 15, 2024",$0.4871,$0.5064,$0.484,$0.5042,"$108,149,290","$954,419,717"
"Feb 14, 2024",$0.4686,$0.4888,$0.466,$0.4871,"$78,005,490","$922,153,990"
"Feb 13, 2024",$0.484,$0.4852,$0.4597,$0.4686,"$68,977,218","$887,110,955"
"Feb 12, 2024",$0.4704,$0.4905,$0.4618,$0.484,"$79,526,321","$916,294,439"
"Feb 11, 2024",$0.4615,$0.473,$0.4604,$0.4704,"$60,917,266","$890,418,389"
"Feb 10, 2024",$0.467,$0.4748,$0.4613,$0.4615,"$57,557,131","$873,645,441"
"Feb 09, 2024",$0.4491,$0.4687,$0.4491,$0.4669,"$76,899,882","$883,954,567"
"Feb 08, 2024",$0.446,$0.453,$0.4416,$0.4491,"$56,460,134","$850,205,068"
"Feb 07, 2024",$0.4313,$0.4482,$0.4243,$0.446,"$48,078,163","$844,333,438"
"Feb 06, 2024",$0.4344,$0.4388,$0.4296,$0.4313,"$38,150,460","$816,408,469"
"Feb 05, 2024",$0.4308,$0.4401,$0.4253,$0.4345,"$37,769,108","$822,457,001"
"Feb 04, 2024",$0.4395,$0.4396,$0.4298,$0.4308,"$27,540,695","$815,451,321"
"Feb 03, 2024",$0.4409,$0.4444,$0.4359,$0.4395,"$36,098,871","$832,022,117"
"Feb 02, 2024",$0.4356,$0.4462,$0.4341,$0.4409,"$46,898,278","$834,659,973"
"Feb 01, 2024",$0.4316,$0.4365,$0.4235,$0.4356,"$51,450,817","$824,718,282"
"Jan 31, 2024",$0.445,$0.4466,$0.4288,$0.4317,"$57,930,305","$817,183,114"
"Jan 30, 2024",$0.4589,$0.4608,$0.4439,$0.445,"$60,824,795","$842,432,406"
"Jan 29, 2024",$0.4456,$0.4602,$0.44,$0.4589,"$44,985,276","$868,770,844"
"Jan 28, 2024",$0.4544,$0.4627,$0.4425,$0.4456,"$43,612,505","$843,526,092"
"Jan 27, 2024",$0.4511,$0.4558,$0.4427,$0.4544,"$41,498,420","$860,171,123"
"Jan 26, 2024",$0.4334,$0.4514,$0.429,$0.451,"$52,654,482","$853,824,560"
"Jan 25, 2024",$0.4392,$0.4395,$0.4264,$0.4334,"$47,105,756","$820,443,782"
"Jan 24, 2024",$0.4248,$0.4449,$0.4215,$0.4392,"$66,690,754","$831,506,291"
"Jan 23, 2024",$0.4418,$0.4481,$0.4083,$0.4247,"$90,097,122","$804,074,200"
"Jan 22, 2024",$0.4749,$0.4784,$0.4402,$0.4418,"$78,392,967","$836,328,986"
"Jan 21, 2024",$0.4733,$0.4915,$0.4698,$0.4748,"$73,455,902","$898,826,371"
"Jan 20, 2024",$0.468,$0.4801,$0.4595,$0.4732,"$76,873,185","$895,892,659"
"Jan 19, 2024",$0.4399,$0.476,$0.429,$0.468,"$137,345,908","$885,891,903"
"Jan 18, 2024",$0.4621,$0.4694,$0.4318,$0.4399,"$77,817,623","$832,720,689"
"Jan 17, 2024",$0.4631,$0.4683,$0.4534,$0.4621,"$63,263,885","$874,783,867"
"Jan 16, 2024",$0.4519,$0.4671,$0.4499,$0.4632,"$67,629,957","$876,848,593"
