Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 08, 2023",$0.3819,$0.3897,$0.3808,$0.3873,"$33,888,949","$733,205,346"
"Jul 07, 2023",$0.373,$0.3833,$0.3701,$0.3818,"$33,717,875","$722,866,364"
"Jul 06, 2023",$0.3855,$0.4008,$0.3731,$0.3731,"$49,626,261","$706,226,518"
"Jul 05, 2023",$0.3972,$0.4025,$0.3794,$0.3855,"$44,213,009","$729,835,879"
"Jul 04, 2023",$0.4073,$0.4157,$0.3944,$0.3972,"$49,624,474","$751,914,139"
"Jul 03, 2023",$0.406,$0.4123,$0.4001,$0.4072,"$51,914,232","$770,961,173"
"Jul 02, 2023",$0.4178,$0.4188,$0.3982,$0.4059,"$64,924,009","$768,477,417"
"Jul 01, 2023",$0.3848,$0.4201,$0.3838,$0.4177,"$128,277,106","$790,825,146"
"Jun 30, 2023",$0.3679,$0.3896,$0.3611,$0.3848,"$77,316,386","$728,409,718"
"Jun 29, 2023",$0.3608,$0.3728,$0.3598,$0.3679,"$39,564,472","$696,489,828"
"Jun 28, 2023",$0.3889,$0.3894,$0.3567,$0.3608,"$47,945,417","$682,962,147"
"Jun 27, 2023",$0.3779,$0.3928,$0.3778,$0.3888,"$44,645,375","$735,959,841"
"Jun 26, 2023",$0.3928,$0.3931,$0.3729,$0.3779,"$53,646,792","$715,383,053"
"Jun 25, 2023",$0.4016,$0.4114,$0.391,$0.3927,"$71,985,715","$743,500,695"
"Jun 24, 2023",$0.3897,$0.429,$0.3833,$0.4016,"$138,042,634","$760,230,417"
"Jun 23, 2023",$0.3682,$0.3946,$0.3681,$0.3897,"$67,428,314","$737,691,571"
"Jun 22, 2023",$0.3727,$0.3897,$0.367,$0.3682,"$56,426,524","$697,005,837"
"Jun 21, 2023",$0.3507,$0.3753,$0.3497,$0.3727,"$65,074,486","$705,589,067"
"Jun 20, 2023",$0.3387,$0.3507,$0.3299,$0.3507,"$39,169,626","$658,740,754"
"Jun 19, 2023",$0.3359,$0.3411,$0.3318,$0.3387,"$29,818,452","$636,101,332"
"Jun 18, 2023",$0.3409,$0.3443,$0.3354,$0.3359,"$27,046,833","$630,840,413"
"Jun 17, 2023",$0.3362,$0.3481,$0.3347,$0.3409,"$28,976,109","$640,305,192"
"Jun 16, 2023",$0.333,$0.3412,$0.3277,$0.3363,"$29,841,050","$631,595,284"
"Jun 15, 2023",$0.3339,$0.3368,$0.3241,$0.333,"$36,924,956","$625,481,709"
"Jun 14, 2023",$0.3418,$0.3505,$0.3272,$0.3339,"$41,733,457","$627,102,326"
"Jun 13, 2023",$0.3429,$0.3565,$0.3394,$0.3418,"$43,030,130","$641,971,188"
"Jun 12, 2023",$0.3411,$0.3448,$0.3323,$0.3428,"$40,955,397","$643,894,662"
"Jun 11, 2023",$0.346,$0.3496,$0.3375,$0.3411,"$46,025,067","$640,771,492"
"Jun 10, 2023",$0.4053,$0.4053,$0.317,$0.346,"$132,452,826","$649,844,470"
"Jun 09, 2023",$0.4169,$0.4235,$0.4032,$0.4053,"$43,369,045","$761,273,570"
"Jun 08, 2023",$0.4195,$0.4221,$0.4084,$0.4169,"$52,902,882","$783,104,557"
"Jun 07, 2023",$0.4619,$0.4619,$0.4155,$0.4194,"$78,652,472","$787,773,916"
"Jun 06, 2023",$0.4579,$0.4694,$0.4327,$0.4619,"$126,283,164","$867,531,399"
"Jun 05, 2023",$0.5046,$0.5314,$0.4513,$0.4578,"$232,654,484","$859,880,731"
"Jun 04, 2023",$0.4863,$0.5193,$0.4821,$0.5047,"$79,193,975","$948,052,944"
"Jun 03, 2023",$0.4842,$0.4895,$0.4798,$0.4863,"$38,252,718","$913,405,158"
"Jun 02, 2023",$0.4728,$0.4872,$0.4671,$0.4842,"$50,333,996","$909,429,253"
"Jun 01, 2023",$0.4635,$0.4797,$0.4576,$0.4728,"$68,086,545","$888,042,806"
"May 31, 2023",$0.4804,$0.4854,$0.4581,$0.4635,"$49,453,732","$870,593,705"
"May 30, 2023",$0.4784,$0.4849,$0.4751,$0.4804,"$41,440,584","$902,306,662"
"May 29, 2023",$0.4887,$0.4909,$0.474,$0.4784,"$43,928,662","$898,623,316"
"May 28, 2023",$0.4738,$0.4948,$0.473,$0.4887,"$59,873,377","$917,827,777"
"May 27, 2023",$0.4653,$0.4743,$0.4623,$0.4738,"$37,008,486","$889,932,068"
"May 26, 2023",$0.4659,$0.4684,$0.4583,$0.4654,"$45,431,545","$874,082,281"
"May 25, 2023",$0.4559,$0.4726,$0.445,$0.4659,"$65,223,001","$875,171,223"
"May 24, 2023",$0.4782,$0.4784,$0.4527,$0.4559,"$50,540,544","$856,286,788"
"May 23, 2023",$0.4807,$0.4916,$0.4761,$0.4781,"$38,198,423","$898,061,889"
"May 22, 2023",$0.4796,$0.4829,$0.4689,$0.4806,"$42,868,340","$902,739,442"
"May 21, 2023",$0.4914,$0.4914,$0.4776,$0.4796,"$38,488,509","$900,880,166"
"May 20, 2023",$0.4916,$0.4937,$0.4823,$0.4914,"$35,523,045","$923,030,000"
"May 19, 2023",$0.5029,$0.5048,$0.4909,$0.4916,"$47,256,499","$923,306,254"
"May 18, 2023",$0.5093,$0.5137,$0.4896,$0.503,"$77,116,276","$944,768,545"
"May 17, 2023",$0.4824,$0.5273,$0.4808,$0.5093,"$211,138,720","$956,521,223"
"May 16, 2023",$0.4682,$0.4824,$0.4625,$0.4824,"$56,915,816","$906,059,089"
"May 15, 2023",$0.4568,$0.4743,$0.4514,$0.4682,"$42,734,572","$879,470,536"
"May 14, 2023",$0.4511,$0.4613,$0.4473,$0.4568,"$27,660,672","$858,037,001"
"May 13, 2023",$0.4553,$0.4559,$0.4494,$0.4511,"$31,179,272","$847,244,854"
"May 12, 2023",$0.4513,$0.4553,$0.4378,$0.4553,"$55,221,079","$855,179,189"
"May 11, 2023",$0.4773,$0.4773,$0.4453,$0.4513,"$57,967,389","$847,749,520"
"May 10, 2023",$0.4676,$0.4812,$0.4557,$0.4772,"$65,633,091","$896,359,662"
"May 09, 2023",$0.4731,$0.4777,$0.4624,$0.4677,"$49,987,343","$878,498,297"
"May 08, 2023",$0.509,$0.5112,$0.4645,$0.4732,"$68,674,928","$888,708,491"
"May 07, 2023",$0.5179,$0.5203,$0.509,$0.509,"$28,539,877","$956,073,950"
"May 06, 2023",$0.5391,$0.5423,$0.5117,$0.518,"$36,614,873","$972,866,146"
"May 05, 2023",$0.5327,$0.5401,$0.5289,$0.5391,"$40,270,106","$1,012,524,150"
"May 04, 2023",$0.5441,$0.5444,$0.5313,$0.5326,"$31,266,855","$1,000,441,779"
"May 03, 2023",$0.5321,$0.546,$0.5165,$0.5441,"$49,278,869","$1,021,990,866"
"May 02, 2023",$0.5268,$0.5331,$0.522,$0.5321,"$36,123,583","$999,417,079"
"May 01, 2023",$0.5455,$0.5498,$0.5195,$0.5268,"$50,819,398","$989,540,332"
"Apr 30, 2023",$0.5545,$0.5557,$0.5399,$0.5456,"$38,175,430","$1,024,769,553"
"Apr 29, 2023",$0.5509,$0.5569,$0.5489,$0.5545,"$33,316,931","$1,041,520,967"
"Apr 28, 2023",$0.5556,$0.5571,$0.5416,$0.5509,"$46,528,800","$1,034,788,245"
"Apr 27, 2023",$0.5424,$0.5622,$0.5398,$0.5557,"$71,362,739","$1,043,683,956"
"Apr 26, 2023",$0.561,$0.5757,$0.5228,$0.5423,"$102,078,322","$1,018,664,990"
"Apr 25, 2023",$0.5546,$0.564,$0.5339,$0.561,"$80,328,493","$1,053,702,083"
"Apr 24, 2023",$0.5599,$0.5668,$0.5445,$0.5547,"$63,813,980","$1,041,812,027"
"Apr 23, 2023",$0.5712,$0.5712,$0.5485,$0.5599,"$61,626,993","$1,051,726,150"
"Apr 22, 2023",$0.5627,$0.5717,$0.5572,$0.5712,"$57,671,433","$1,072,782,421"
"Apr 21, 2023",$0.5914,$0.5938,$0.5572,$0.5627,"$89,312,391","$1,056,825,492"
"Apr 20, 2023",$0.6164,$0.6219,$0.5838,$0.5913,"$118,340,250","$1,110,692,424"
"Apr 19, 2023",$0.6857,$0.6861,$0.6092,$0.6164,"$182,631,182","$1,143,521,890"
"Apr 18, 2023",$0.6911,$0.6951,$0.6701,$0.6857,"$225,801,318","$1,271,974,330"
"Apr 17, 2023",$0.6446,$0.6954,$0.6301,$0.6902,"$322,512,106","$1,280,425,580"
"Apr 16, 2023",$0.6392,$0.6488,$0.6318,$0.6447,"$89,628,795","$1,195,881,943"
"Apr 15, 2023",$0.6408,$0.6466,$0.6293,$0.6393,"$86,855,926","$1,185,872,383"
"Apr 14, 2023",$0.617,$0.6517,$0.6158,$0.6407,"$175,856,811","$1,188,484,773"
"Apr 13, 2023",$0.6088,$0.6186,$0.6017,$0.617,"$82,987,939","$1,144,653,561"
"Apr 12, 2023",$0.608,$0.6117,$0.5836,$0.6041,"$100,675,446","$1,120,672,910"
"Apr 11, 2023",$0.6124,$0.6207,$0.6058,$0.608,"$85,889,196","$1,127,886,891"
"Apr 10, 2023",$0.6004,$0.6128,$0.5911,$0.6124,"$69,801,340","$1,135,978,158"
"Apr 09, 2023",$0.5994,$0.604,$0.5887,$0.6004,"$66,048,812","$1,113,815,563"
"Apr 08, 2023",$0.6109,$0.6135,$0.5965,$0.5994,"$67,992,549","$1,111,867,245"
"Apr 07, 2023",$0.6001,$0.6242,$0.5971,$0.6109,"$150,459,804","$1,133,309,621"
"Apr 06, 2023",$0.6159,$0.6274,$0.5938,$0.6,"$107,160,713","$1,113,066,102"
"Apr 05, 2023",$0.5972,$0.6159,$0.5934,$0.6159,"$103,158,470","$1,142,494,185"
"Apr 04, 2023",$0.5896,$0.6051,$0.5835,$0.5972,"$90,833,200","$1,107,851,465"
"Apr 03, 2023",$0.6014,$0.6209,$0.5719,$0.5896,"$152,255,700","$1,093,768,414"
"Apr 02, 2023",$0.5961,$0.6223,$0.5858,$0.6014,"$124,996,620","$1,115,579,114"
"Apr 01, 2023",$0.5886,$0.5986,$0.5845,$0.588,"$52,318,916","$1,090,729,025"
"Mar 31, 2023",$0.5779,$0.5905,$0.5654,$0.5886,"$60,937,556","$1,091,968,781"
"Mar 30, 2023",$0.5972,$0.6057,$0.5701,$0.5778,"$78,094,234","$1,071,857,202"
"Mar 29, 2023",$0.5761,$0.6058,$0.5752,$0.5972,"$81,466,474","$1,107,886,366"
"Mar 28, 2023",$0.5627,$0.5792,$0.5539,$0.5761,"$58,324,020","$1,068,773,476"
"Mar 27, 2023",$0.591,$0.5922,$0.5493,$0.5627,"$68,488,124","$1,043,840,132"
"Mar 26, 2023",$0.5796,$0.5961,$0.5783,$0.591,"$41,214,548","$1,096,340,870"
"Mar 25, 2023",$0.5874,$0.5962,$0.5738,$0.5797,"$44,038,034","$1,075,325,621"
"Mar 24, 2023",$0.6154,$0.6157,$0.5796,$0.5874,"$69,787,125","$1,089,586,127"
"Mar 23, 2023",$0.5817,$0.6198,$0.5743,$0.6154,"$88,758,760","$1,141,707,411"
"Mar 22, 2023",$0.6198,$0.6198,$0.5724,$0.5817,"$121,559,516","$1,079,060,851"
"Mar 21, 2023",$0.5978,$0.6212,$0.5846,$0.62,"$100,279,474","$1,150,084,450"
"Mar 20, 2023",$0.635,$0.6473,$0.5953,$0.5976,"$120,127,393","$1,108,627,923"
"Mar 19, 2023",$0.6227,$0.6618,$0.6227,$0.635,"$117,063,825","$1,177,970,601"
"Mar 18, 2023",$0.6455,$0.6781,$0.6218,$0.6227,"$179,648,439","$1,155,070,231"
"Mar 17, 2023",$0.5746,$0.6494,$0.5656,$0.6454,"$137,465,956","$1,197,202,480"
"Mar 16, 2023",$0.5576,$0.576,$0.5508,$0.5746,"$80,525,287","$1,065,976,518"
"Mar 15, 2023",$0.6119,$0.6225,$0.5453,$0.5574,"$135,707,691","$1,034,059,764"
"Mar 14, 2023",$0.5968,$0.646,$0.5816,$0.6119,"$158,100,496","$1,135,102,095"
"Mar 13, 2023",$0.5714,$0.6051,$0.5481,$0.5969,"$127,056,302","$1,107,266,773"
"Mar 12, 2023",$0.5217,$0.5713,$0.5141,$0.5713,"$79,848,665","$1,059,725,563"
"Mar 11, 2023",$0.5274,$0.5487,$0.5025,$0.5217,"$101,835,245","$967,848,568"
"Mar 10, 2023",$0.5174,$0.5298,$0.4857,$0.5274,"$107,615,404","$978,410,653"
"Mar 09, 2023",$0.5481,$0.5638,$0.5077,$0.5173,"$92,054,133","$959,721,369"
"Mar 08, 2023",$0.591,$0.5917,$0.5449,$0.548,"$76,996,001","$1,016,647,363"
"Mar 07, 2023",$0.612,$0.619,$0.5758,$0.591,"$102,164,358","$1,096,391,781"
"Mar 06, 2023",$0.5771,$0.622,$0.5657,$0.6123,"$158,270,566","$1,135,818,027"
"Mar 05, 2023",$0.5773,$0.5925,$0.575,$0.5769,"$51,119,017","$1,070,276,506"
"Mar 04, 2023",$0.6008,$0.6122,$0.5672,$0.5772,"$68,342,916","$1,070,833,925"
"Mar 03, 2023",$0.6381,$0.6385,$0.5799,$0.6006,"$97,771,418","$1,114,241,678"
"Mar 02, 2023",$0.6574,$0.6592,$0.6257,$0.6381,"$60,721,989","$1,183,653,973"
"Mar 01, 2023",$0.6265,$0.6588,$0.624,$0.6574,"$74,552,427","$1,219,447,833"
"Feb 28, 2023",$0.6537,$0.6588,$0.6226,$0.6265,"$79,938,589","$1,162,187,521"
"Feb 27, 2023",$0.6634,$0.672,$0.6385,$0.6537,"$85,155,500","$1,212,585,821"
"Feb 26, 2023",$0.6502,$0.6684,$0.6436,$0.6635,"$62,060,105","$1,230,811,978"
"Feb 25, 2023",$0.6682,$0.6701,$0.626,$0.6503,"$100,192,449","$1,206,375,176"
"Feb 24, 2023",$0.7016,$0.7038,$0.6545,$0.6682,"$117,675,430","$1,239,554,823"
"Feb 23, 2023",$0.701,$0.7158,$0.6865,$0.7017,"$109,246,033","$1,301,729,330"
"Feb 22, 2023",$0.7047,$0.7065,$0.6751,$0.701,"$117,577,345","$1,300,385,202"
"Feb 21, 2023",$0.7425,$0.7463,$0.6952,$0.7046,"$164,449,262","$1,307,134,996"
"Feb 20, 2023",$0.7185,$0.7571,$0.6943,$0.7424,"$223,673,684","$1,377,293,218"
"Feb 19, 2023",$0.7152,$0.7499,$0.7057,$0.7183,"$156,175,565","$1,332,476,538"
"Feb 18, 2023",$0.7165,$0.7339,$0.7088,$0.7154,"$102,514,107","$1,327,103,812"
"Feb 17, 2023",$0.6785,$0.7281,$0.6773,$0.7164,"$162,515,886","$1,329,016,217"
"Feb 16, 2023",$0.7302,$0.7475,$0.6771,$0.6781,"$255,882,511","$1,258,012,034"
"Feb 15, 2023",$0.6758,$0.7304,$0.6605,$0.7303,"$161,812,226","$1,354,760,028"
"Feb 14, 2023",$0.6448,$0.6807,$0.6301,$0.6758,"$158,355,014","$1,253,691,701"
"Feb 13, 2023",$0.6609,$0.6639,$0.6199,$0.645,"$155,895,927","$1,196,475,697"
"Feb 12, 2023",$0.6952,$0.698,$0.6575,$0.6608,"$112,693,165","$1,225,828,938"
"Feb 11, 2023",$0.6891,$0.6962,$0.6789,$0.6952,"$113,390,659","$1,289,685,317"
"Feb 10, 2023",$0.6779,$0.7179,$0.6685,$0.689,"$173,662,324","$1,278,175,724"
"Feb 09, 2023",$0.7661,$0.7685,$0.6697,$0.6779,"$230,040,146","$1,257,610,324"
"Feb 08, 2023",$0.8064,$0.8173,$0.7428,$0.7659,"$273,469,653","$1,420,890,709"
"Feb 07, 2023",$0.709,$0.8178,$0.7086,$0.8066,"$289,863,443","$1,496,240,226"
"Feb 06, 2023",$0.7369,$0.7448,$0.7061,$0.709,"$126,911,805","$1,315,313,871"
"Feb 05, 2023",$0.7807,$0.7835,$0.7217,$0.7369,"$175,913,574","$1,367,028,224"
"Feb 04, 2023",$0.7896,$0.8051,$0.7743,$0.7807,"$134,478,626","$1,448,287,749"
"Feb 03, 2023",$0.7824,$0.7943,$0.7681,$0.7898,"$178,555,706","$1,465,070,547"
"Feb 02, 2023",$0.8018,$0.8393,$0.7783,$0.7825,"$245,694,201","$1,451,628,672"
"Feb 01, 2023",$0.7505,$0.81,$0.7101,$0.8018,"$302,791,540","$1,487,493,707"
"Jan 31, 2023",$0.7495,$0.7551,$0.7236,$0.7507,"$198,148,757","$1,392,682,108"
"Jan 30, 2023",$0.8067,$0.8089,$0.7177,$0.7489,"$359,193,957","$1,389,316,821"
"Jan 29, 2023",$0.6946,$0.8079,$0.6864,$0.8061,"$608,337,171","$1,495,395,243"
"Jan 28, 2023",$0.6787,$0.7291,$0.6787,$0.6946,"$268,226,115","$1,288,557,081"
"Jan 27, 2023",$0.6769,$0.6935,$0.6537,$0.6785,"$126,017,687","$1,258,756,351"
"Jan 26, 2023",$0.6892,$0.6992,$0.6633,$0.6769,"$152,590,189","$1,255,745,518"
"Jan 25, 2023",$0.6618,$0.7134,$0.6415,$0.6895,"$212,732,346","$1,279,081,665"
"Jan 24, 2023",$0.7257,$0.7382,$0.655,$0.6618,"$198,501,825","$1,227,625,405"
"Jan 23, 2023",$0.7258,$0.7448,$0.7085,$0.7261,"$278,015,412","$1,346,890,735"
"Jan 22, 2023",$0.7171,$0.7534,$0.6961,$0.7255,"$328,331,360","$1,345,894,736"
"Jan 21, 2023",$0.7331,$0.7766,$0.7152,$0.7171,"$595,076,698","$1,330,317,243"
"Jan 20, 2023",$0.6461,$0.7445,$0.6179,$0.733,"$403,661,089","$1,359,795,403"
"Jan 19, 2023",$0.6372,$0.676,$0.6313,$0.6461,"$250,897,087","$1,198,571,456"
"Jan 18, 2023",$0.6878,$0.7109,$0.6359,$0.6373,"$435,563,561","$1,182,200,100"
"Jan 17, 2023",$0.6986,$0.7496,$0.6813,$0.6878,"$545,918,663","$1,275,851,035"
"Jan 16, 2023",$0.7017,$0.7278,$0.6742,$0.6985,"$743,686,638","$1,295,813,254"
"Jan 15, 2023",$0.5958,$0.7185,$0.5537,$0.7019,"$878,936,017","$1,302,115,229"
"Jan 14, 2023",$0.5296,$0.6246,$0.5296,$0.5957,"$849,471,673","$1,105,085,229"
"Jan 13, 2023",$0.4125,$0.5456,$0.4085,$0.5295,"$459,531,647","$982,263,709"
"Jan 12, 2023",$0.4055,$0.4155,$0.3926,$0.4125,"$105,630,768","$765,133,869"
"Jan 11, 2023",$0.4022,$0.4056,$0.3814,$0.4056,"$75,070,986","$752,466,741"
"Jan 10, 2023",$0.3956,$0.4138,$0.393,$0.4023,"$100,094,759","$746,208,932"
"Jan 09, 2023",$0.3779,$0.425,$0.3768,$0.3956,"$228,137,776","$733,953,040"
"Jan 08, 2023",$0.351,$0.3855,$0.3417,$0.3778,"$133,257,292","$700,936,531"
"Jan 07, 2023",$0.3282,$0.3583,$0.3273,$0.3511,"$118,648,310","$651,366,685"
"Jan 06, 2023",$0.3209,$0.3303,$0.3117,$0.3282,"$42,687,925","$608,877,200"
"Jan 05, 2023",$0.322,$0.3321,$0.3193,$0.3209,"$51,213,960","$595,253,410"
"Jan 04, 2023",$0.309,$0.3278,$0.3085,$0.322,"$63,060,118","$597,399,965"
"Jan 03, 2023",$0.3105,$0.313,$0.3049,$0.309,"$29,140,207","$573,308,284"
"Jan 02, 2023",$0.3014,$0.3125,$0.2975,$0.3105,"$38,919,057","$575,936,197"
"Jan 01, 2023",$0.297,$0.3017,$0.2918,$0.3014,"$24,688,667","$559,156,404"
